cluster,gene,prop_mal,prop_norm,mean_mal,mean_norm,p_prop,p_expr,p_combined,fdr_prop,fdr_expr,fdr_combined,sample
1,AR,0.013468013468013467,0.01131090487238979,0.02129096163012486,0.015161071834910732,0.3857362836581117,0.32285123271621063,0.23535438466049552,0.6545827843895229,0.5478687585487211,0.39938925881781057,POG003_3
1,PDGFRA,0.005050505050505051,0.004350348027842227,0.009233633448512399,0.004235090985793465,0.5059034582692689,0.40453535113893596,0.34732340549289575,0.8332527547964428,0.6662935195229533,0.5720620796353577,POG003_3
1,FGF19,0.0016835016835016834,0.0014501160092807424,0.0025492753645496666,7.999159182612008e-4,0.6149228370632809,0.4452851864192092,0.4454262609388404,0.9838765393012494,0.7124562982707348,0.7126820175021447,POG003_3
1,SLC29A1,0.006734006734006734,0.02088167053364269,0.012221605100927128,0.030662569311172876,0.9975711915643719,0.9902427755523777,0.993923973263477,1,1,1,POG003_3
1,PDCD1LG2,0.008417508417508417,0.027262180974477957,0.013091845371277265,0.03646653057208014,0.999439761822284,0.9969325888143413,0.998276745721616,1,1,1,POG003_3
1,PDCD1,0.0016835016835016834,0.0968677494199536,0.004050702863196823,0.12654260939242798,1,0.9999999999999953,0.9999999999999982,1,1,1,POG003_3
1,CLDN3,0,0,0,0,1,1,1,1,1,1,POG003_3
1,CD274,0.003367003367003367,0.05162412993039443,0.009717995109756005,0.07940023463681217,0.9999999999937721,0.9999999220371935,0.9999999692832215,1,1,1,POG003_3
1,CXCL1,0.005050505050505051,0.11571925754060325,0.00804060367917769,0.17039334632570322,1,1,1,1,1,1,POG003_3
1,FLT3,0.011784511784511785,0.03915313225058004,0.020597578089160108,0.049713476669822204,0.9999556842175532,0.9995527995780719,0.9997831064857094,1,1,1,POG003_3
1,PARP1,0.11616161616161616,0.17430394431554525,0.2123830417170696,0.24705528092959123,0.9998966969734655,0.998703329280378,0.9993942657492978,1,1,1,POG003_3
1,CHEK1,0.04040404040404041,0.2529002320185615,0.08280146046485035,0.3514830932887534,1,1,1,1,1,1,POG003_3
1,MAGEA4,0,0,0,0,1,1,1,1,1,1,POG003_3
1,CNR1,0.003367003367003367,0.10266821345707657,0.002413231453538838,0.128876326566158,1,0.9999999999999986,0.9999999999999996,1,1,1,POG003_3
1,LAG3,0.003367003367003367,0.011890951276102088,0.005013270250329656,0.015430033013099939,0.991204069999563,0.9690873142283637,0.9797371279611631,1,1,1,POG003_3
1,EZHIP,0,0.07743619489559164,0,0.09561121856262635,1,0.9999999999988218,0.9999999999995359,1,1,1,POG003_3
1,S100P,0.003367003367003367,0.03799303944315545,0.0042999180726814275,0.05074334460724687,0.9999999888423596,0.9999937574903225,0.9999975306994766,1,1,1,POG003_3
1,CTAG1B,0,0.07424593967517401,0,0.09511067688274995,1,0.9999999999964616,0.9999999999986062,1,1,1,POG003_3
1,PDGFRB,0.0016835016835016834,0.07279582366589327,0.002922701986221209,0.08863241960585964,1,0.9999999999803406,0.9999999999922558,1,1,1,POG003_3
1,FOLR1,0,0,0,0,1,1,1,1,1,1,POG003_3
1,CTAG2,0,0.005510440835266821,0,0.004741337200010171,1,0.9651146255136456,0.9862542765263789,1,1,1,POG003_3
1,DCK,0.011784511784511785,0.07482598607888631,0.01681241723964321,0.09873315426602661,0.9999999999977449,0.9999999944985118,0.999999997830785,1,1,1,POG003_3
1,FOS,0.09259259259259259,0.27233178654292345,0.18422152733034736,0.40272584640278125,1,1,1,1,1,1,POG003_3
1,CTLA4,0,0.3326566125290023,0,0.5100581112598583,1,1,1,1,1,1,POG003_3
2,CDK4,0.07784431137724551,0,0.14375961973882787,0,1.5859019864106074e-28,5.174970068692985e-61,0,8.073682839908546e-28,2.634530216789156e-60,0,POG003_3
2,EGFR,0.9880239520958084,0.013921113689095127,4.547587498062003,0.01977922447776407,0,0,0,0,0,0,POG003_3
2,MET,0.17365269461077845,0.0014501160092807424,0.3563766587961065,0.0017922517444233046,2.872110611736322e-57,2.2454918443899795e-122,0,2.0104774282154254e-56,1.7963934755119836e-121,0,POG003_3
2,CDK6,0.3712574850299401,0.00580046403712297,0.8463524070411853,0.007357079811320807,2.698197409874997e-118,6.558077886726064e-246,0,7.554952747649991e-117,1.836261808283298e-244,0,POG003_3
2,XIAP,0.3532934131736527,0.004930394431554524,0.8202288126056477,0.0042983488494953755,8.500293908780855e-114,7.738542154965014e-238,0,1.586721529639093e-112,1.4445278689268027e-236,0,POG003_3
2,YAP1,0.2245508982035928,0.016531322505800465,0.460677683477774,0.016710359102472008,4.2270305317415117e-47,1.5490577229859982e-89,0,2.630152330861385e-46,8.67472324872159e-89,0,POG003_3
2,MDM2,0.18263473053892215,8.700696055684454e-4,0.36110164495325875,8.040143024460615e-4,8.000229019188783e-63,5.986142538071565e-134,0,7.4668804179095305e-62,5.5870663688667945e-133,0,POG003_3
2,PRAME,0.07784431137724551,5.80046403712297e-4,0.13964090766877119,6.477676117175823e-4,5.085284472038498e-26,4.757946492030315e-56,0,2.373132753617966e-25,2.220375029614147e-55,0,POG003_3
2,MKI67,0.09880239520958084,0.015661252900232018,0.21021727889661326,0.021443889011897747,4.7797310173082615e-14,6.460554899491641e-23,0,1.9118924069233046e-13,2.5842219597966563e-22,0,POG003_3
2,MYC,0.05389221556886228,0.00580046403712297,0.10687571296415624,0.006061691787281055,4.4642827710835067e-10,1.431961703433315e-17,0,1.666665567871176e-9,5.3459903594843764e-17,0,POG003_3
2,HIF1A,0.37425149700598803,0.008990719257540603,0.836019295955764,0.009710400186092382,2.5993560966125763e-111,3.941597123671016e-229,0,3.6390985352576066e-110,5.518235973139422e-228,0,POG003_3
2,JAK1,0.24550898203592814,0.012761020881670533,0.49657928150542424,0.015349891600720613,1.4897434555918134e-58,1.3024655081868937e-115,0,1.1917947644734507e-57,9.117258557308256e-115,0,POG003_3
2,NT5E,0.15269461077844312,0.002320185614849188,0.308589597802841,0.0023807084031157327,5.284643220294247e-47,4.163447296708148e-100,0,2.9594002033647783e-46,2.590589429062848e-99,0,POG003_3
2,JUN,0.15868263473053892,0.02117169373549884,0.3145611422518803,0.06077268561583625,1.0986358145454697e-24,1.2431350980944321e-39,0,4.7325850472727924e-24,5.355043499483707e-39,0,POG003_3
2,NRG1,0.20958083832335328,8.700696055684454e-4,0.43151923940884246,9.181503338494177e-4,6.54423645175524e-73,7.601540366288558e-155,0,7.329544825965868e-72,8.513725210243184e-154,0,POG003_3
2,KAT6B,0.10479041916167664,0.02842227378190255,0.1794254783351728,0.03674762294334563,1.2373153264264335e-9,1.162846213153404e-13,0,4.330603642492517e-9,4.069961746036914e-13,0,POG003_3
2,CASP8,0.0688622754491018,0.013631090487238979,0.132148611921815,0.015994272421938176,1.0342463858613525e-8,2.626575157720253e-13,4.440892098500626e-16,3.40692927107269e-8,8.652247578372598e-13,1.4628821030355003e-15,POG003_3
2,ERBB2,0.06287425149700598,0.013921113689095127,0.11285698456838357,0.015219248519450904,2.0666742552596684e-7,5.7247901811140126e-11,1.9273471707492718e-13,6.429653238585635e-7,1.7810458341243595e-10,5.996191197886623e-13,POG003_3
2,KDM4B,0.08982035928143713,0.031902552204176336,0.166859571267571,0.037418411083021866,2.623277455557337e-6,1.837906351881282e-8,6.36719565960675e-11,7.731765132168994e-6,4.901083605016752e-8,1.8766471417788314e-10,POG003_3
2,RAF1,0.09880239520958084,0.0388631090487239,0.17931615659929562,0.05138066731322619,5.40861091921533e-6,8.865579920632194e-8,3.2276270545139596e-10,1.5144110573802923e-5,2.1585759806756647e-7,9.037355752639086e-10,POG003_3
2,PARP1,0.2694610778443114,0.17430394431554525,0.5525612056458405,0.24705528092959123,2.6125441156261398e-5,1.9805639474539134e-8,1.2305720886729432e-9,6.966784308336372e-5,5.0414355026099614e-8,3.281525569794515e-9,POG003_3
2,DLL3,0.011976047904191617,2.900232018561485e-4,0.023261733370783313,1.654615474665996e-4,2.7827211705335055e-4,9.964634340339497e-9,2.1618294931968762e-8,6.775321110864188e-4,2.9369448582053252e-8,5.502838709955685e-8,POG003_3
2,CLDN3,0.008982035928143712,0,0.010422016457897447,0,6.831385322829435e-4,1.3032005361704051e-8,8.260725814501768e-8,0.0015939899086602016,3.648961501277134e-8,2.0113071548352132e-7,POG003_3
2,BCL6,0.029940119760479042,0.0063805104408352666,0.049222170689902235,0.00733940675526509,2.777561689056961e-4,3.485521127200421e-6,2.3530488157952334e-7,6.775321110864188e-4,8.132882630134317e-6,5.490447236855545e-7,POG003_3
2,PTP4A3,0.008982035928143712,5.80046403712297e-4,0.010935237090296014,5.109897010658898e-4,0.005965209905547261,2.741447051221615e-5,2.922309859432204e-5,0.012848144411947947,6.140841394736418e-5,6.545974085128138e-5,POG003_3
2,FGFR3,0.08383233532934131,0.046113689095127613,0.15745379674034435,0.06576664314135194,0.00330212543967258,8.260020544717092e-4,5.874538134031937e-5,0.007396760984866579,0.001713189446311693,0.00012652851365607248,POG003_3
2,ESR1,0.008982035928143712,0.001160092807424594,0.018387845255727644,8.077516167610726e-4,0.018254372530121257,7.405962825229771e-4,4.675567667145053e-4,0.03786092080321446,0.0015951304546648736,9.697473680004554e-4,POG003_3
2,CLDN4,0.008982035928143712,0.0017401392111368909,0.015780561801760587,0.0010276263332127892,0.03835530622144965,0.004680860287296059,0.0025472486822948337,0.0767106124428993,0.009361720574592117,0.005094497364589667,POG003_3
2,RET,0.008982035928143712,0.0020301624129930394,0.005499180806009117,0.0017560959433408632,0.05129463897519753,0.009190635296988972,0.004839423995050218,0.09905171664176075,0.017747433676944223,0.009345094611131456,POG003_3
2,FGF19,0.0029940119760479044,0.0014501160092807424,0.005552127048472222,7.999159182612008e-4,0.4260059727038674,0.24877066807446044,0.2356208282641512,0.7952111490472192,0.46437191373899284,0.4398255460930823,POG003_3
2,PTGS2,0.0029940119760479044,0.002320185614849188,0.007220492046846173,0.0028835241212107022,0.5652791030676623,0.4038211563162811,0.39123755551693096,1,0.7294833791519917,0.7067517131918752,POG003_3
2,SLC29A1,0.008982035928143712,0.02088167053364269,0.011438325798763537,0.030662569311172876,0.9678109974452245,0.9323820004386636,0.9437842002356911,1,1,1,POG003_3
2,PDCD1LG2,0.011976047904191617,0.027262180974477957,0.02322717882251713,0.03646653057208014,0.9787721675552007,0.9508538899852037,0.9611297696727028,1,1,1,POG003_3
2,PDCD1,0,0.0968677494199536,0,0.12654260939242798,1,0.9999999986424846,0.9999999994652484,1,1,1,POG003_3
2,CD274,0.0029940119760479044,0.05162412993039443,0.0067758798082569556,0.07940023463681217,0.9999999574298228,0.9999663094546889,0.9999866895158522,1,1,1,POG003_3
2,FLT1,0.02694610778443114,0.033642691415313224,0.058856346892816096,0.04470400549633689,0.7882199710349727,0.7331461716370082,0.91034839143626,1,1,1,POG003_3
2,CXCL1,0,0.11571925754060325,0,0.17039334632570322,1,0.999999999972902,0.9999999999893256,1,1,1,POG003_3
2,FLT3,0.0029940119760479044,0.03915313225058004,0.0032940564464480565,0.049713476669822204,0.9999972818443206,0.9996506987868645,0.99985990512817,1,1,1,POG003_3
2,TNFRSF8,0.0029940119760479044,0.007250580046403712,0.002008023215707794,0.0066216879437272615,0.9103899377814746,0.816110505274375,0.8453515674434264,1,1,1,POG003_3
2,CHEK1,0.08083832335329341,0.2529002320185615,0.13593909241190735,0.3514830932887534,0.9999999999999984,0.9999999999925058,0.9999999999970464,1,1,1,POG003_3
2,MAGEA4,0,0,0,0,1,1,1,1,1,1,POG003_3
2,CNR1,0,0.10266821345707657,0,0.128876326566158,1,0.9999999995877947,0.9999999998376243,1,1,1,POG003_3
2,LAG3,0,0.011890951276102088,0,0.015430033013099939,1,0.9774443069512084,0.9911138771555748,1,1,1,POG003_3
2,EZHIP,0,0.07743619489559164,0,0.09561121856262635,1,0.9999999317536532,0.9999999731164468,1,1,1,POG003_3
2,PDGFRA,0.0029940119760479044,0.004350348027842227,0.005549407499681225,0.004235090985793465,0.7729125860707721,0.6412517963684011,0.9348942611039082,1,1,1,POG003_3
2,S100P,0,0.03799303944315545,0,0.05074334460724687,1,0.9998552140698254,0.9999429660276771,1,1,1,POG003_3
2,AR,0,0.01131090487238979,0,0.015161071834910732,1,0.9746271283397195,0.99000371256515,1,1,1,POG003_3
2,CTAG1B,0,0.07424593967517401,0,0.09511067688274995,1,0.9999998715095626,0.999999949385137,1,1,1,POG003_3
2,PDGFRB,0,0.07279582366589327,0,0.08863241960585964,1,0.9999998288487578,0.9999999325802227,1,1,1,POG003_3
2,FOLR1,0,0,0,0,1,1,1,1,1,1,POG003_3
2,CTAG2,0,0.005510440835266821,0,0.004741337200010171,1,0.9131000636622099,0.965711040857085,1,1,1,POG003_3
2,DCK,0.029940119760479042,0.07482598607888631,0.04262994249854683,0.09873315426602661,0.9997703418915693,0.9988917606653029,0.9993523539574838,1,1,1,POG003_3
2,FOS,0.11077844311377245,0.27233178654292345,0.22381110530796056,0.40272584640278125,0.999999999999035,0.9999999965792893,0.999999998651629,1,1,1,POG003_3
2,CTLA4,0,0.3326566125290023,0,0.5100581112598583,1,1,1,1,1,1,POG003_3
2,CD33,0,0,0,0,1,1,1,1,1,1,POG003_3
2,ADRA1A,0,2.900232018561485e-4,0,4.581535363070538e-4,1,0.622543455641231,0.846249242758303,1,1,1,POG003_3
3,CLDN4,0.2465753424657534,0.0017401392111368909,0.21698097449458342,0.0010276263332127892,6.539004388301104e-27,4.753420310451423e-140,0,2.6156017553204415e-26,2.6619153738527967e-139,0,POG003_3
3,ERBB2,0.2602739726027397,0.013921113689095127,0.2447788534109876,0.015219248519450904,9.887327428677786e-18,1.8300083121764426e-52,0,2.76845168002978e-17,5.393708709572672e-52,0,POG003_3
3,CDK4,0.0410958904109589,0,0.025815470363812435,0,8.556295006392366e-6,5.509778289539484e-33,0,2.0832718276433587e-5,1.3415112357139615e-32,0,POG003_3
3,EGFR,0.9863013698630136,0.013921113689095127,4.155509200682655,0.01977922447776407,3.517830504454834e-116,0,0,1.9699850824947072e-114,0,0,POG003_3
3,ESR1,0.1643835616438356,0.001160092807424594,0.15269602061390244,8.077516167610726e-4,4.216320958956069e-18,6.914398177884694e-94,0,1.2427051247449465e-17,2.420039362259643e-93,0,POG003_3
3,MET,0.273972602739726,0.0014501160092807424,0.2860870167432245,0.0017922517444233046,6.3583134557760644e-31,6.012244701598723e-166,0,3.236959577485996e-30,4.208571291119106e-165,0,POG003_3
3,CDK6,0.4794520547945205,0.00580046403712297,0.6801515480493135,0.007357079811320807,3.0384875950788848e-49,1.6702257994732787e-229,0,2.4307900760631078e-48,1.558877412841727e-228,0,POG003_3
3,CASP8,0.4383561643835616,0.013631090487238979,0.45694262151098625,0.015994272421938176,3.778748032978665e-36,1.9469469236306217e-129,0,2.1160988984680523e-35,8.386848286408831e-129,0,POG003_3
3,XIAP,0.6438356164383562,0.004930394431554524,0.8888250722384837,0.0042983488494953755,3.7202965008674497e-73,0,0,1.0416830202428859e-71,0,0,POG003_3
3,FGFR3,0.410958904109589,0.046113689095127613,0.41365615587957705,0.06576664314135194,3.098876952615284e-20,1.193367339560999e-40,0,9.64095051924755e-20,3.182312905495997e-40,0,POG003_3
3,YAP1,0.6986301369863014,0.016531322505800465,1.0786734027078753,0.016710359102472008,1.1109066439019555e-65,1.557803904825892e-250,0,1.5552693014627378e-64,2.1809254667562487e-249,0,POG003_3
3,MDM2,0.5205479452054794,8.700696055684454e-4,0.7189720414714893,8.040143024460615e-4,9.220014498829359e-66,0,0,1.5552693014627378e-64,0,0,POG003_3
3,PRAME,0.2054794520547945,5.80046403712297e-4,0.16727465729160568,6.477676117175823e-4,1.6296209687975467e-24,5.0686194348427413e-138,0,5.7036733907914135e-24,2.580388075919941e-137,0,POG003_3
3,BCL6,0.3150684931506849,0.0063805104408352666,0.3886661711592393,0.00733940675526509,1.2811931141610387e-28,1.2829179489189877e-119,0,5.978901199418181e-28,5.131671795675951e-119,0,POG003_3
3,MYC,0.1506849315068493,0.00580046403712297,0.11512712840172541,0.006061691787281055,8.543553967139381e-12,1.9720574195643848e-39,0,2.278281057903835e-11,5.019782522527525e-39,0,POG003_3
3,HIF1A,0.5616438356164384,0.008990719257540603,0.8657408166060099,0.009710400186092382,1.3932007243566078e-55,3.59949279969649e-241,0,1.5603848112794005e-54,4.0314319356600685e-240,0,POG003_3
3,JAK1,0.5753424657534246,0.012761020881670533,0.755613482506208,0.015349891600720613,3.3567758202462285e-53,2.6561382676699225e-209,0,3.1329907655631468e-52,2.124910614135938e-208,0,POG003_3
3,NT5E,0.1232876712328767,0.002320185614849188,0.07811248901691054,0.0023807084031157327,9.113043507357913e-12,1.8413295567812993e-49,0,2.3196838018729232e-11,5.155722758987638e-49,0,POG003_3
3,JUN,0.3424657534246575,0.02117169373549884,0.3288644259888894,0.06077268561583625,4.314988792146097e-22,6.375258108710762e-59,0,1.4214080727069495e-21,1.983413633821126e-58,0,POG003_3
3,NRG1,0.2191780821917808,8.700696055684454e-4,0.27309710172746504,9.181503338494177e-4,1.892192303810236e-25,2.305567542563752e-140,0,7.064184600891548e-25,1.4345753598174457e-139,0,POG003_3
3,KAT6B,0.6027397260273972,0.02842227378190255,0.8187597441098811,0.03674762294334563,2.7924586101840796e-45,5.3929747793421097e-135,0,1.9547210271288557e-44,2.5167215636929845e-134,0,POG003_3
3,RAF1,0.4794520547945205,0.0388631090487239,0.5213992671102154,0.05138066731322619,3.607401933427319e-28,1.312449574156264e-66,0,1.553957755937922e-27,4.3233633031029866e-66,0,POG003_3
3,KDM4B,0.5753424657534246,0.031902552204176336,0.7459287521561025,0.037418411083021866,1.6866358818531291e-40,6.1542164690882185e-114,0,1.0494623264863914e-39,2.2975741484596016e-113,0,POG003_3
3,S100P,0.1232876712328767,0.03799303944315545,0.15099539570456985,0.05074334460724687,0.0021280508763543912,1.3119660696654496e-4,1.4923527027921324e-5,0.004965452044826913,2.623932139330899e-4,3.482156306514976e-5,POG003_3
3,RET,0.0273972602739726,0.0020301624129930394,0.01239074060272087,0.0017560959433408632,0.013892081014301266,1.1255371565432978e-5,6.578272453183764e-5,0.03111826147203484,2.5212032306569873e-5,1.4735330295131635e-4,POG003_3
3,PTGS2,0.0273972602739726,0.002320185614849188,0.03569903350364734,0.0028835241212107022,0.017133997636977216,3.3847460690601996e-5,1.3118256387656402e-4,0.03690399491041246,7.290222302591199e-5,2.825470606572148e-4,POG003_3
3,ADRA1A,0.0136986301369863,2.900232018561485e-4,0.013433163937119958,4.581535363070538e-4,0.04104141385453508,9.939841553498576e-7,1.416357680690261e-4,0.08512293243903572,2.319296362483001e-6,2.9376307451353564e-4,POG003_3
3,PTP4A3,0.0136986301369863,5.80046403712297e-4,0.0029296923938510982,5.109897010658898e-4,0.06093455872200271,7.307568155948406e-5,0.0010207249847118405,0.12186911744400541,1.5156437656781878e-4,0.002041449969423681,POG003_3
3,TNFRSF8,0.0273972602739726,0.007250580046403712,0.014330664237712828,0.0066216879437272615,0.10677184363246492,0.026160685005098792,0.018350434922949743,0.20618011184200122,0.05051718483743215,0.03543532260983399,POG003_3
3,SLC29A1,0,0.02088167053364269,0,0.030662569311172876,1,0.8938823427751774,0.958093487288264,1,1,1,POG003_3
3,PDCD1LG2,0.0136986301369863,0.027262180974477957,0.0049602327755838335,0.03646653057208014,0.8670335988440083,0.7664719427377664,0.7864821836531313,1,1,1,POG003_3
3,PDCD1,0,0.0968677494199536,0,0.12654260939242798,1,0.9973659866254041,0.9989624097068244,1,1,1,POG003_3
3,CLDN3,0,0,0,0,1,1,1,1,1,1,POG003_3
3,CD274,0.0136986301369863,0.05162412993039443,0.0037744889383699745,0.07940023463681217,0.9787068251599577,0.9313922669671383,0.9533933957000484,1,1,1,POG003_3
3,FLT1,0,0.033642691415313224,0,0.04470400549633689,1,0.9444502890119101,0.9781029386574465,1,1,1,POG003_3
3,CXCL1,0,0.11571925754060325,0,0.17039334632570322,1,0.9989609875464334,0.9995907128453507,1,1,1,POG003_3
3,FLT3,0,0.03915313225058004,0,0.049713476669822204,1,0.9575990288670492,0.9832907914774012,1,1,1,POG003_3
3,PARP1,0.0958904109589041,0.17430394431554525,0.08369203997765315,0.24705528092959123,0.9787328604352181,0.975506900498174,0.9708067953105566,1,1,1,POG003_3
3,CHEK1,0.0547945205479452,0.2529002320185615,0.02853136235456695,0.3514830932887534,0.9999981620516021,0.9999758374959886,0.9999887925822315,1,1,1,POG003_3
3,MAGEA4,0,0,0,0,1,1,1,1,1,1,POG003_3
3,CNR1,0,0.10266821345707657,0,0.128876326566158,1,0.9980174364483575,0.9992190292774163,1,1,1,POG003_3
3,LAG3,0.0136986301369863,0.011890951276102088,0.008900218497442524,0.015430033013099939,0.5873467078269348,0.4489224070375109,0.8410696200192525,1,0.837988493136687,1,POG003_3
3,EZHIP,0,0.07743619489559164,0,0.09561121856262635,1,0.993252014928271,0.9973418116819903,1,1,1,POG003_3
3,DLL3,0,2.900232018561485e-4,0,1.654615474665996e-4,1,0.5586305918575026,0.8177854368120883,1,0.9780532778144606,1,POG003_3
3,PDGFRA,0,0.004350348027842227,0,0.004235090985793465,1,0.7140230664527353,0.8852201283483943,1,1,1,POG003_3
3,AR,0,0.01131090487238979,0,0.015161071834910732,1,0.819621894012651,0.928425537056593,1,1,1,POG003_3
3,MKI67,0.0136986301369863,0.015661252900232018,0.008900218497442524,0.021443889011897747,0.6869246241800877,0.558887587322549,0.5480473848744589,1,0.9780532778144606,1,POG003_3
3,CTAG1B,0,0.07424593967517401,0,0.09511067688274995,1,0.992134964335918,0.996901768278253,1,1,1,POG003_3
3,PDGFRB,0,0.07279582366589327,0,0.08863241960585964,1,0.9915685178576918,0.996678624244344,1,1,1,POG003_3
3,FGF19,0,0.0014501160092807424,0,7.999159182612008e-4,1,0.6279526727868324,0.8486059588721275,1,1,1,POG003_3
3,FOLR1,0,0,0,0,1,1,1,1,1,1,POG003_3
3,CTAG2,0,0.005510440835266821,0,0.004741337200010171,1,0.7377175826795639,0.8950517894813155,1,1,1,POG003_3
3,DCK,0.0136986301369863,0.07482598607888631,0.026675107299551856,0.09873315426602661,0.9964387817344748,0.9744862217919853,0.9866752494831099,1,1,1,POG003_3
3,FOS,0.273972602739726,0.27233178654292345,0.3386884369053915,0.40272584640278125,0.5327736989226977,0.6213747880519596,0.70484815873850315,0.9945109046557024,1,1,POG003_3
3,CTLA4,0,0.3326566125290023,0,0.5100581112598583,1,0.9999999975294157,0.9999999990267892,1,1,1,POG003_3
3,CD33,0,0,0,0,1,1,1,1,1,1,POG003_3
0,ERBB2,0.13473684210526315,0.013921113689095127,0.2838967817858354,0.015219248519450904,7.954983141864193e-50,2.458500117334779e-65,0,3.4267619688030365e-49,1.0590462043903662e-64,0,POG003_2
0,CDK4,0.015789473684210527,0,0.033803616614228926,0,9.531442076760718e-11,7.33554627727164e-14,0,2.5417178871361914e-10,1.9561456739391041e-13,0,POG003_2
0,EGFR,0.3473684210526316,0.013921113689095127,0.8099070728423371,0.01977922447776407,2.3439617135659443e-185,2.600439705657085e-236,0,1.3126185595969288e-183,1.4562462351679674e-234,0,POG003_2
0,ESR1,0.07789473684210527,0.001160092807424594,0.17180632337881815,8.077516167610726e-4,3.2938533660274814e-45,4.204873674812786e-57,0,1.2297052566502597e-44,1.56981950526344e-56,0,POG003_2
0,MET,0.11052631578947368,0.0014501160092807424,0.23648159623224013,0.0017922517444233046,4.8560207547152946e-65,1.8843805981425746e-81,0,2.4721560205823318e-64,9.593210317816743e-81,0,POG003_2
0,CDK6,0.1368421052631579,0.00580046403712297,0.290496912016715,0.007357079811320807,1.03571503198779e-67,1.6108828726710283e-87,0,5.800004179131624e-67,9.020944086957758e-87,0,POG003_2
0,CASP8,0.06210526315789474,0.013631090487238979,0.12849607950198796,0.015994272421938176,9.727199605160601e-15,1.1582634142756261e-18,0,2.866964094152598e-14,3.413829010496582e-18,0,POG003_2
0,XIAP,0.15157894736842106,0.004930394431554524,0.33641001105898155,0.0042983488494953755,1.8650708725846845e-79,5.298602846414521e-102,0,1.3055496108092791e-78,3.709021992490164e-101,0,POG003_2
0,FGFR3,0.32210526315789473,0.046113689095127613,0.7484077565696212,0.06576664314135194,1.8064756401214327e-107,5.691617530889485e-144,0,2.529065896170006e-106,7.968264543245278e-143,0,POG003_2
0,YAP1,0.32105263157894737,0.016531322505800465,0.7299903751086914,0.016710359102472008,5.553389257651635e-160,3.357835261825999e-207,0,1.5549489921424578e-158,9.401938733112797e-206,0,POG003_2
0,MDM2,0.15263157894736842,8.700696055684454e-4,0.3240647615076711,8.040143024460615e-4,9.07429085174823e-96,3.699277563103595e-117,0,8.469338128298349e-95,3.4526590588966886e-116,0,POG003_2
0,PRAME,0.13157894736842105,5.80046403712297e-4,0.2723110971932631,6.477676117175823e-4,3.8984815832770634e-83,1.7393576114078698e-101,0,3.118785266621651e-82,1.0822669582093413e-100,0,POG003_2
0,BCL6,0.05789473684210526,0.0063805104408352666,0.12246033512558212,0.00733940675526509,4.942956218651257e-21,1.9912554756926774e-27,0,1.537808601358169e-20,6.19501703548833e-27,0,POG003_2
0,AR,0.05263157894736842,0.01131090487238979,0.11143596274306752,0.015161071834910732,7.062191894284934e-13,3.000081063527753e-16,0,1.9774137303997812e-12,8.400226977877707e-16,0,POG003_2
0,PTGS2,0.05894736842105263,0.002320185614849188,0.11723184888373787,0.0028835241212107022,1.0596724856668173e-29,1.6740413691934833e-38,0,3.490685835137751e-29,5.514489216166768e-38,0,POG003_2
0,HIF1A,0.16842105263157894,0.008990719257540603,0.3603386100866844,0.009710400186092382,3.3531322835916335e-79,5.461086218820386e-103,0,2.086393420901461e-78,4.368868975056309e-102,0,POG003_2
0,JAK1,0.2168421052631579,0.012761020881670533,0.4818144609989492,0.015349891600720613,1.5340883796071688e-100,8.316657242540189e-131,0,1.718178985160029e-99,9.314656111645011e-130,0,POG003_2
0,NRG1,0.24421052631578946,8.700696055684454e-4,0.5448708034007332,9.181503338494177e-4,9.709737635429379e-160,5.0040324122147264e-192,0,1.8124843586134841e-158,9.340860502800823e-191,0,POG003_2
0,PTP4A3,0.06631578947368422,5.80046403712297e-4,0.13788473391363332,5.109897010658898e-4,2.9847036208332907e-40,2.4529165061465517e-50,0,1.0446462672916518e-39,8.58520777151293e-50,0,POG003_2
0,KAT6B,0.18421052631578946,0.02842227378190255,0.4109473951942696,0.03674762294334563,1.1117085291401125e-55,2.5793385967773582e-73,0,5.187973135987192e-55,1.2036913451627673e-72,0,POG003_2
0,RAF1,0.09157894736842105,0.0388631090487239,0.19381435005222442,0.05138066731322619,5.915282939101954e-10,2.33673239366836e-12,0,1.5057083844986792e-9,5.948046092974008e-12,0,POG003_2
0,KDM4B,0.1726315789473684,0.031902552204176336,0.37060716022670137,0.037418411083021866,4.601634645339887e-46,8.499933993702848e-61,0,1.8406538581359547e-45,3.399973597481139e-60,0,POG003_2
0,PDGFRA,0.028421052631578948,0.004350348027842227,0.06251194722823988,0.004235090985793465,2.6058261861021224e-9,5.798266110897798e-12,2.220446049250313e-16,6.344620279205168e-9,1.4117517487403335e-11,5.406303424261632e-16,POG003_2
0,ADRA1A,0.014736842105263158,2.900232018561485e-4,0.03478354722246168,4.581535363070538e-4,5.362047158054623e-9,6.753157899869546e-12,6.661338147750939e-16,1.2511443368794121e-8,1.5757368433028942e-11,1.5543122344752192e-15,POG003_2
0,FLT1,0.07894736842105263,0.033642691415313224,0.1745009862163255,0.04470400549633689,1.1237748207468374e-8,1.0819370232090261e-10,6.661338147750939e-15,2.517255598472916e-8,2.4235389319882184e-10,1.4921397450962105e-14,POG003_2
0,MAGEA4,0.010526315789473684,0,0.020276892498664833,0,2.1305410823274516e-7,8.172335204030934e-10,6.603606550470431e-13,4.5888577157822033e-7,1.760195274714355e-9,1.4223152570244004e-12,POG003_2
